2026-07-16 11:47:47,062 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x6', 'ex_datars1_i': '0x83', 'ex_datars2_i': '0xc6'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xc7'}}
2026-07-16 11:47:47,067 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x3', 'ex_datars1_i': '0x87', 'ex_datars2_i': '0x40'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x2'}}
2026-07-16 11:47:47,067 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0xb9', 'ex_datars2_i': '0xb9'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,068 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x3', 'ex_datars1_i': '0x78', 'ex_datars2_i': '0x49'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:47:47,068 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x7', 'ex_datars1_i': '0x7a', 'ex_datars2_i': '0x46'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1e8'}}
2026-07-16 11:47:47,068 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x3', 'ex_datars1_i': '0x6c', 'ex_datars2_i': '0x38'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:47:47,069 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0xb0', 'ex_datars2_i': '0x4b'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,069 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0xbe', 'ex_datars2_i': '0x91'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x2f'}}
2026-07-16 11:47:47,069 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x18', 'ex_datars2_i': '0x3a'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x570'}}
2026-07-16 11:47:47,070 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0x63', 'ex_datars2_i': '0x10'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,070 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0xe', 'ex_datars2_i': '0x1d'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:47:47,070 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xa', 'ex_datars1_i': '0x2c', 'ex_datars2_i': '0xc'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,070 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x1', 'ex_datars1_i': '0x2a', 'ex_datars2_i': '0x8e'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xffffff9c'}}
2026-07-16 11:47:47,071 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0x91', 'ex_datars2_i': '0xa2'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x80'}}
2026-07-16 11:47:47,071 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xe', 'ex_datars1_i': '0xb2', 'ex_datars2_i': '0xc'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,071 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0x89', 'ex_datars2_i': '0x72'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,071 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xa', 'ex_datars1_i': '0x8f', 'ex_datars2_i': '0xc0'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:47:47,072 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xf', 'ex_datars1_i': '0x27', 'ex_datars2_i': '0x7b'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,072 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xe', 'ex_datars1_i': '0xbf', 'ex_datars2_i': '0x4b'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,072 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x86', 'ex_datars2_i': '0x4e'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x28d4'}}
2026-07-16 11:47:47,073 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xe', 'ex_datars1_i': '0xa5', 'ex_datars2_i': '0x8e'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,073 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x5f', 'ex_datars2_i': '0x1'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x5f'}}
2026-07-16 11:47:47,073 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0x9c', 'ex_datars2_i': '0x45'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,073 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x6', 'ex_datars1_i': '0x28', 'ex_datars2_i': '0x58'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x78'}}
2026-07-16 11:47:47,074 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0x9', 'ex_datars2_i': '0x35'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:47:47,074 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xe', 'ex_datars1_i': '0xe', 'ex_datars2_i': '0xa8'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,074 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xf', 'ex_datars1_i': '0x8b', 'ex_datars2_i': '0x71'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,074 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xf', 'ex_datars1_i': '0x79', 'ex_datars2_i': '0x1e'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,075 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x2', 'ex_datars2_i': '0xac'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x158'}}
2026-07-16 11:47:47,075 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x31', 'ex_datars2_i': '0x59'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x68'}}
2026-07-16 11:47:47,075 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xc', 'ex_datars1_i': '0xb4', 'ex_datars2_i': '0x26'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:47:47,075 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0x23', 'ex_datars2_i': '0xa4'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x20'}}
2026-07-16 11:47:47,076 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x3', 'ex_datars1_i': '0xb5', 'ex_datars2_i': '0x8c'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:47:47,076 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x81', 'ex_datars2_i': '0x92'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x13'}}
2026-07-16 11:47:47,076 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x26', 'ex_datars2_i': '0x12'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x34'}}
2026-07-16 11:47:47,076 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x7c', 'ex_datars2_i': '0x83'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xff'}}
2026-07-16 11:47:47,077 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0xa2', 'ex_datars2_i': '0xbe'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1c'}}
2026-07-16 11:47:47,077 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xe', 'ex_datars1_i': '0x12', 'ex_datars2_i': '0x3d'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,707 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xf', 'ex_datars1_i': '0xb3', 'ex_datars2_i': '0x7'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,708 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0xac', 'ex_datars2_i': '0x7a'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,709 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x3', 'ex_datars1_i': '0x3e', 'ex_datars2_i': '0xb9'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,709 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0x7b', 'ex_datars2_i': '0x35'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x31'}}
2026-07-16 11:48:26,709 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x8', 'ex_datars1_i': '0x82', 'ex_datars2_i': '0x53'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xd5'}}
2026-07-16 11:48:26,710 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x9d', 'ex_datars2_i': '0x7d'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x4ca9'}}
2026-07-16 11:48:26,710 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x1', 'ex_datars1_i': '0x93', 'ex_datars2_i': '0x93'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,710 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0x2a', 'ex_datars2_i': '0x4e'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:48:26,711 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xe', 'ex_datars1_i': '0x82', 'ex_datars2_i': '0x1c'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,711 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0xb6', 'ex_datars2_i': '0x81'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x80'}}
2026-07-16 11:48:26,711 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xa', 'ex_datars1_i': '0x3e', 'ex_datars2_i': '0xb8'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:48:26,711 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xc', 'ex_datars1_i': '0x94', 'ex_datars2_i': '0x15'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,712 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x3', 'ex_datars1_i': '0x5a', 'ex_datars2_i': '0x94'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,712 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xf', 'ex_datars1_i': '0x4f', 'ex_datars2_i': '0xa7'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,712 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x6', 'ex_datars2_i': '0x99'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x9f'}}
2026-07-16 11:48:26,713 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xe', 'ex_datars1_i': '0x93', 'ex_datars2_i': '0x9c'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,713 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xd', 'ex_datars1_i': '0xbd', 'ex_datars2_i': '0x1'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x5e'}}
2026-07-16 11:48:26,713 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x6', 'ex_datars2_i': '0x52'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x54'}}
2026-07-16 11:48:26,713 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0x6b', 'ex_datars2_i': '0x27'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x23'}}
2026-07-16 11:48:26,714 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0x72', 'ex_datars2_i': '0x5c'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x50'}}
2026-07-16 11:48:26,714 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x8', 'ex_datars1_i': '0x48', 'ex_datars2_i': '0x5a'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xa2'}}
2026-07-16 11:48:26,714 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0x34', 'ex_datars2_i': '0x5c'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x14'}}
2026-07-16 11:48:26,715 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xe', 'ex_datars1_i': '0xa5', 'ex_datars2_i': '0x81'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,715 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x8', 'ex_datars1_i': '0x75', 'ex_datars2_i': '0x3b'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xb0'}}
2026-07-16 11:48:26,715 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x73', 'ex_datars2_i': '0x32'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x41'}}
2026-07-16 11:48:26,715 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x0', 'ex_datars2_i': '0x83'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,716 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x1', 'ex_datars1_i': '0x35', 'ex_datars2_i': '0x89'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xffffffac'}}
2026-07-16 11:48:26,716 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x4', 'ex_datars1_i': '0x5d', 'ex_datars2_i': '0x10'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x10'}}
2026-07-16 11:48:26,716 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x6', 'ex_datars1_i': '0x34', 'ex_datars2_i': '0x57'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x77'}}
2026-07-16 11:48:26,716 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xa', 'ex_datars1_i': '0x59', 'ex_datars2_i': '0x85'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:48:26,717 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x3', 'ex_datars1_i': '0x2f', 'ex_datars2_i': '0xb6'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,717 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xb', 'ex_datars1_i': '0x74', 'ex_datars2_i': '0x2b'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,717 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x8', 'ex_datars1_i': '0x70', 'ex_datars2_i': '0xa'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x7a'}}
2026-07-16 11:48:26,717 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x7a', 'ex_datars2_i': '0x1e'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x64'}}
2026-07-16 11:48:26,718 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x3', 'ex_datars1_i': '0x94', 'ex_datars2_i': '0xb7'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,718 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x1c', 'ex_datars2_i': '0x7'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xc4'}}
2026-07-16 11:48:26,718 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xd', 'ex_datars1_i': '0x3', 'ex_datars2_i': '0x1f'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,718 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xd', 'ex_datars1_i': '0x29', 'ex_datars2_i': '0xab'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,719 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x6', 'ex_datars1_i': '0x52', 'ex_datars2_i': '0x58'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x5a'}}
2026-07-16 11:48:26,719 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0xd', 'ex_datars1_i': '0x41', 'ex_datars2_i': '0x85'}, 'response': {'ex_zerof_o': '0x1', 'ex_data_o': '0x0'}}
2026-07-16 11:48:26,719 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0xbe', 'ex_datars2_i': '0x2e'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x90'}}
2026-07-16 11:48:26,720 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x8', 'ex_datars2_i': '0x64'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x320'}}
2026-07-16 11:48:26,720 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x1c', 'ex_datars2_i': '0x3f'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x23'}}
2026-07-16 11:48:26,720 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x8', 'ex_datars1_i': '0xa5', 'ex_datars2_i': '0x43'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0xe8'}}
2026-07-16 11:48:26,720 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x5', 'ex_datars1_i': '0x78', 'ex_datars2_i': '0x7c'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x4'}}
2026-07-16 11:48:26,721 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x7', 'ex_datars1_i': '0x86', 'ex_datars2_i': '0x34'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x218'}}
2026-07-16 11:48:26,721 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0x6a', 'ex_datars2_i': '0xc8'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:48:26,721 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x9', 'ex_datars1_i': '0x33', 'ex_datars2_i': '0xc4'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1'}}
2026-07-16 11:48:26,721 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x2', 'ex_datars1_i': '0x35', 'ex_datars2_i': '0x58'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x1238'}}
2026-07-16 11:48:26,722 - INFO [uvm_test_top.env.AgentDefault.monitor]: {'request': {'ex_aluop_i': '0x1', 'ex_datars1_i': '0xf', 'ex_datars2_i': '0xc'}, 'response': {'ex_zerof_o': '0x0', 'ex_data_o': '0x3'}}
